gene	cluster	p_val	avg_log2FC	p_val_adj	pct.1	pct.2
CD34	7	0	3.04473932918186	0	0.298	0.026
MT1M	7	0	3.02624739448942	0	0.526	0.07
FMO3	7	0	3.02378648172736	0	0.297	0.039
SGCE	7	0	3.01785651763141	0	0.496	0.071
AC013461.1	7	0	3.01421184358263	0	0.453	0.07
SH3PXD2A	7	0	3.00437989839201	0	0.404	0.071
APCDD1	7	0	2.99210282627094	0	0.36	0.072
RP11-553L6.5	7	0	2.98732068665916	0	0.256	0.037
COLEC12	7	0	2.98610124950005	0	0.278	0.042
CTSF	7	0	2.97188903489956	0	0.532	0.091
PLAGL1	7	0	2.95342254539783	0	0.32	0.052
TNFSF13B	7	0	2.95308498607695	0	0.422	0.08
ZNF667-AS1	7	0	2.95134682313694	0	0.264	0.034
GSTM3	7	0	2.93253470102932	0	0.563	0.078
FAM127A	7	0	2.92907635046457	0	0.528	0.093
SH3PXD2B	7	0	2.92399096504121	0	0.309	0.049
PLSCR4	7	0	2.92241464664364	0	0.373	0.049
MT1A	7	0	2.89508662225913	0	0.3	0.032
DBN1	7	0	2.87790375740147	0	0.284	0.038
TMEM47	7	0	2.86419318860003	0	0.362	0.047
PTPRG	7	0	2.85030156272197	0	0.28	0.037
CALHM2	7	0	2.84398326408976	0	0.263	0.033
RBMS3	7	0	2.84011819118223	0	0.419	0.073
COL4A2	7	0	2.81679205229575	0	0.342	0.035
PTRF	7	0	2.79599695711145	0	0.677	0.093
TSPAN9	7	0	2.78789878914694	0	0.253	0.035
NR2F1	7	0	2.7776125717881	0	0.519	0.081
PTN	7	0	2.77387123250673	0	0.268	0.043
RBP1	7	0	2.75699684974117	0	0.487	0.09
SH3D19	7	0	2.74285165438335	0	0.404	0.066
MSRB3	7	0	2.73887750032005	0	0.355	0.046
OAF	7	0	2.73775199913864	0	0.305	0.054
ANTXR2	7	0	2.71780998848631	0	0.302	0.047
TNS2	7	0	2.71255625105206	0	0.3	0.043
COL4A1	7	0	2.70150873989278	0	0.367	0.034
CNPY4	7	0	2.67314739886042	0	0.26	0.033
GPX8	7	0	2.65863649397769	0	0.47	0.085
SFTA1P	7	0	2.65389184837922	0	0.27	0.039
BICC1	7	0	2.63774933593225	0	0.407	0.066
BAG2	7	0	2.57706603461801	0	0.262	0.036
ENC1	7	0	2.57285714998136	0	0.288	0.053
SMTN	7	0	2.5564016047785	0	0.264	0.033
USP18	7	0	2.52455796398037	0	0.272	0.059
ACTA2	7	0	2.48493810815748	0	0.474	0.059
TSHZ2	7	0	2.46965226531154	0	0.5	0.086
ARMCX1	7	0	2.42808147309702	0	0.37	0.07
AXL	7	0	2.42159952248338	0	0.341	0.06
COL18A1	7	0	2.41574887184029	0	0.442	0.076
COL16A1	7	0	2.41573523234745	0	0.308	0.061
RGS3	7	0	2.4006943837632	0	0.284	0.053
PLOD1	7	0	2.39453473300258	0	0.288	0.064
PTGFRN	7	0	2.38904664961741	0	0.313	0.061
CRYAB	7	0	2.38154964172206	0	0.53	0.057
SGCB	7	0	2.37394437933479	0	0.399	0.075
ENPP2	7	0	2.36228853299376	0	0.304	0.036
FERMT2	7	0	2.34144946194613	0	0.474	0.091
MAN1A1	7	0	2.32871360542736	0	0.372	0.092
SMPDL3A	7	0	2.32658534008497	0	0.32	0.076
CD302	7	0	2.32226920066216	0	0.388	0.098
PPFIBP1	7	0	2.31688831339661	0	0.377	0.066
ADAMTS1	7	0	2.31601942786294	0	0.39	0.048
GPSM2	7	0	2.30543981947179	0	0.255	0.045
HEG1	7	0	2.29988964388319	0	0.284	0.043
SMPD1	7	0	2.29955905412075	0	0.347	0.071
HSPB8	7	0	2.26933015250336	0	0.271	0.048
TGFBR3	7	0	2.26120754575079	0	0.266	0.052
CNRIP1	7	0	2.255505675	0	0.32	0.041
TCF12	7	0	2.20973052748676	0	0.329	0.084
GSTA4	7	0	2.18423710337449	0	0.351	0.077
NRP1	7	0	2.16701383070383	0	0.332	0.076
ENTPD1	7	0	2.16503792635741	0	0.274	0.051
PGM1	7	0	2.15195698789506	0	0.381	0.093
PAPSS2	7	0	2.14548917327676	0	0.308	0.072
INAFM1	7	0	2.13406441236754	0	0.342	0.082
FAM46A	7	0	2.13114754068583	0	0.391	0.098
TCAF1	7	0	2.12885200709541	0	0.343	0.082
UACA	7	0	2.12808604072724	0	0.367	0.086
MAGEH1	7	0	2.11164146756273	0	0.405	0.076
EHD2	7	0	2.08303832482057	0	0.352	0.072
MXRA7	7	0	2.08206815129195	0	0.276	0.062
CTSO	7	0	2.07880401264788	0	0.386	0.093
TPST1	7	0	2.07868499360181	0	0.42	0.098
FAM126A	7	0	2.01263393722022	0	0.269	0.059
CDKN2C	7	0	1.99734122010396	0	0.254	0.054
MARC2	7	0	1.97804377465886	0	0.265	0.06
SLC39A13	7	0	1.95987995225528	0	0.264	0.061
RBFOX2	7	0	1.95317615478966	0	0.365	0.088
RRAS	7	0	1.94514858591632	0	0.332	0.092
MMP19	7	0	1.94450736494705	0	0.415	0.086
FSTL3	7	0	1.92294419745303	0	0.287	0.038
FBLIM1	7	0	1.88758137809983	0	0.255	0.057
EXT2	7	0	1.88751865392446	0	0.31	0.079
C9orf3	7	0	1.86936867132584	0	0.354	0.09
EXTL2	7	0	1.86406207598982	0	0.281	0.065
C1orf54	7	0	1.86314994766166	0	0.343	0.073
RAB8B	7	0	1.84354551755629	0	0.323	0.086
SESN3	7	0	1.8339346533242	0	0.273	0.066
CMTM3	7	0	1.82452165647142	0	0.357	0.091
LYRM5	7	0	1.82197003251686	0	0.316	0.085
GGT5	7	0	1.78687395660393	0	0.3	0.077
ENG	7	0	1.72957132621831	0	0.484	0.098
RNF24	7	0	1.72271030788584	0	0.328	0.089
ST6GALNAC6	7	0	1.67734083917562	0	0.321	0.087
LDB2	7	0	1.52729111865541	0	0.267	0.043
PLAT	7	0	1.45880763685344	0	0.255	0.046
MAOB	7	0	1.4447015415588	0	0.343	0.089
GNG11	7	0	1.30168591274261	0	0.535	0.07
HSPG2	7	0	1.27245531738194	0	0.342	0.095
ARL4D	7	3.3450112255581e-306	1.78139022631078	8.15480286678808e-302	0.289	0.073
SPATS2	7	1.09899802415402e-305	1.82806341341011	2.67924728308509e-301	0.312	0.085
PGM3	7	2.94528410103843e-304	1.98578641978241	7.1803081099216e-300	0.267	0.065
LARP6	7	1.78033055429623e-299	1.72621677122529	4.34026785831879e-295	0.324	0.09
EVA1B	7	1.98503299567943e-295	1.990305903	4.83931194016688e-291	0.301	0.082
CH17-189H20.1	7	2.37473231837454e-290	1.67235908424969	5.78935991896529e-286	0.302	0.083
BMP4	7	6.88179290172744e-284	2.03809231775033	1.67771229151213e-279	0.285	0.076
ANKH	7	1.62619207106933e-281	1.86153690603084	3.96449365005991e-277	0.271	0.07
PLOD2	7	9.4445268236202e-270	1.7898641551149	2.30248119433037e-265	0.28	0.075
PKD2	7	5.70360427580339e-267	1.82208656895541	1.39048168639811e-262	0.254	0.064
SYNGR1	7	3.98396942528441e-255	1.75862566359511	9.71251906190085e-251	0.264	0.071
IGFBP3	7	8.33685966630031e-253	2.34049503084946	2.03244301804735e-248	0.302	0.093
DTWD1	7	1.1594558274058e-249	1.55215965865894	2.82663736163261e-245	0.317	0.098
MUM1	7	5.26391399110958e-244	1.7604859301971	1.2832895918926e-239	0.263	0.073
MAF	7	1.01996924989586e-232	1.36061729121282	2.48658303432112e-228	0.28	0.083
C4orf27	7	3.48207524319502e-229	1.76568428625261	8.48895123538514e-225	0.252	0.071
PTK7	7	1.39292922003048e-228	1.53027773912406	3.39582214551232e-224	0.28	0.083
RECQL	7	7.3760265873757e-228	1.60561109531629	1.79820152173632e-223	0.282	0.086
SOCS2	7	2.36227106394962e-227	0.994709883375481	5.75898062680278e-223	0.285	0.084
CCND2	7	1.66692394216584e-225	1.39356053394905	4.06379387860611e-221	0.285	0.087
CCNG2	7	7.68777564394564e-224	1.63530463123061	1.87420282423751e-219	0.297	0.095
CMBL	7	1.88592790161502e-223	1.59497018731061	4.59770363134727e-219	0.266	0.078
PROS1	7	1.21173504904196e-217	1.21222290337754	2.9540888760594e-213	0.296	0.092
PLEKHA4	7	1.49855499329406e-198	1.33022237435099	3.65332721815159e-194	0.261	0.079
FAM127B	7	4.45652237284192e-197	1.50578287500937	1.08645558927513e-192	0.292	0.099
UFSP2	7	3.38497074865685e-191	1.38971170025106	8.25222018815052e-187	0.282	0.094
FOXO1	7	5.86927035594353e-190	1.44440861398506	1.43086942007547e-185	0.278	0.093
C2	7	3.87012021996219e-189	1.66823538153733	9.43496608424583e-185	0.258	0.083
GAMT	7	1.09379073615808e-181	1.41600251414467	2.66655243567978e-177	0.265	0.087
FAS	7	1.69786516887749e-174	1.24694204836262	4.13922549520644e-170	0.262	0.088
CRELD1	7	7.74703642176687e-173	1.32041386970305	1.88865000926255e-168	0.259	0.086
LINC00152	7	5.57961003149342e-165	1.08708833876579	1.36025312957778e-160	0.261	0.089
KLF13	7	2.14216640134016e-156	1.20095395880234	5.22238746982718e-152	0.267	0.096
APOL1	7	1.17239872546945e-154	1.13570416749053	2.85819085282198e-150	0.271	0.098
GNAI1	7	3.65620230951132e-146	1.30289613070011	8.91345561035765e-142	0.26	0.096
BIN1	7	6.66486450724904e-144	1.02790747522037	1.62482731822224e-139	0.254	0.092
CPSF3L	7	1.26766141256963e-139	1.17720616467272	3.09043175770349e-135	0.255	0.095
SEC24D	7	3.20221444579257e-136	1.22132496594841	7.80667859739771e-132	0.259	0.099
CDC42BPA	7	7.30365299252248e-127	1.19026679270649	1.78055756304706e-122	0.254	0.098
DLC1	7	1.43790821104179e-124	0.609345405756135	3.50547642769879e-120	0.257	0.097
CD40LG	8	0	8.45024662675229	0	0.31	0.001
GPR171	8	0	5.9066783740844	0	0.394	0.009
TRAT1	8	0	5.79859508177971	0	0.355	0.006
LTB	8	0	5.73133333729964	0	0.398	0.017
IL7R	8	0	5.64804854505311	0	0.837	0.057
ITK	8	0	5.56906740598251	0	0.282	0.008
TRAC	8	0	5.51996763130404	0	0.585	0.019
SPOCK2	8	0	5.434640767	0	0.388	0.016
CD2	8	0	5.42879622252601	0	0.646	0.018
CD3E	8	0	5.42729865492012	0	0.461	0.011
CD96	8	0	5.39808755970578	0	0.28	0.009
TRBC2	8	0	5.38712753453283	0	0.478	0.014
KLRB1	8	0	5.35020185577215	0	0.292	0.009
CD3D	8	0	5.16831281806654	0	0.623	0.018
TRBC1	8	0	5.14011405401917	0	0.361	0.013
BATF	8	0	5.11232556100586	0	0.603	0.063
CD3G	8	0	5.0755080808081	0	0.256	0.007
AC016831.7	8	0	4.77348859890469	0	0.386	0.04
RP11-138A9.2	8	0	4.75336464203228	0	0.486	0.067
AIM1	8	0	4.71605241896913	0	0.479	0.073
CYTIP	8	0	4.47165975271853	0	0.728	0.093
PRDM1	8	0	4.35219830315956	0	0.44	0.069
CLEC2D	8	0	4.1813200193076	0	0.323	0.044
RHOH	8	0	3.963214916	0	0.537	0.048
IL2RG	8	0	3.91116078111656	0	0.291	0.042
CORO1A	8	0	3.90196893526807	0	0.527	0.073
FYB	8	0	3.85024612546586	0	0.499	0.098
FYN	8	0	3.84866169717567	0	0.46	0.078
CD7	8	0	3.7825280641558	0	0.337	0.022
FAM129A	8	0	3.70377738812831	0	0.357	0.085
CD48	8	0	3.69583324062413	0	0.548	0.086
ETS1	8	0	3.54482575635696	0	0.314	0.061
PDE4B	8	0	3.46306498892087	0	0.284	0.061
SLA	8	0	3.40249608005281	0	0.473	0.096
CCL5	8	0	2.77397238897054	0	0.423	0.039
CD69	8	0	2.70701428702167	0	0.556	0.051
CST7	8	0	2.30882309315929	0	0.261	0.036
ICAM3	8	2.57008108306705e-287	3.2810737295202	6.26560067240916e-283	0.298	0.073
EVI2A	8	5.83290574348145e-268	2.95661240019543	1.42200409120334e-263	0.314	0.085
ITM2A	8	7.9879543918026e-221	2.57731186908323	1.94738340117755e-216	0.283	0.078
RAC2	8	3.13192251046868e-192	2.52088801789902	7.63531388827158e-188	0.295	0.094
PARP8	8	5.94781724448254e-184	3.19750785444738	1.4500183660324e-179	0.26	0.079
RP11-680N20.1	10	0	4.99383575931705	0	0.262	0.008
RP11-403A21.1	10	0	4.69465576307544	0	0.269	0.009
TTC39C-AS1	10	0	4.6870897968797	0	0.321	0.01
RP11-122M14.1	10	0	4.59633115291684	0	0.541	0.02
RP11-395E19.6	10	0	4.55797570793034	0	0.528	0.019
LINC01571	10	0	4.49807906107323	0	0.577	0.024
UCKL1-AS1	10	0	4.48573018743973	0	0.603	0.026
RP11-60L3.6	10	0	4.45698303237486	0	0.363	0.014
RP11-395B7.4	10	0	4.43808497409909	0	0.714	0.034
RP11-347J14.7	10	0	4.4367110591054	0	0.555	0.023
WI2-1959D15.1	10	0	4.41366971424075	0	0.57	0.026
RP11-193M21.1	10	0	4.38192832836874	0	0.509	0.023
RP11-60L3.1	10	0	4.38076672856296	0	0.505	0.023
RP11-101E5.1	10	0	4.33219887316853	0	0.756	0.034
RP11-275I14.4	10	0	4.31726039449157	0	0.784	0.042
BCYRN1	10	0	4.31340069075118	0	0.449	0.023
C10orf107	10	0	4.2869922543214	0	0.784	0.041
LINC01513	10	0	4.26539279392866	0	0.547	0.025
RP4-539M6.14	10	0	4.25916356844333	0	0.841	0.045
CTD-2544H17.1	10	0	4.25674090611798	0	0.448	0.018
RP11-368I7.4	10	0	4.24938462802141	0	0.634	0.031
C20orf195	10	0	4.20411964134999	0	0.257	0.012
RP11-356K23.1	10	0	4.19854562121702	0	0.968	0.066
RP11-263K19.4	10	0	4.17587108699502	0	0.436	0.022
RP11-295M3.4	10	0	4.16435406487435	0	0.95	0.074
AC195454.1	10	0	4.15616595155918	0	0.304	0.012
AC013264.2	10	0	4.14951112730435	0	0.964	0.066
CASC2	10	0	4.13680504176534	0	0.461	0.022
C9orf9	10	0	4.11719274349691	0	0.866	0.062
FAM179A	10	0	4.11441911524923	0	0.687	0.037
ABHD11-AS1	10	0	4.11351961764982	0	0.414	0.024
RP11-253M7.1	10	0	4.09776143430697	0	0.274	0.013
HCG14	10	0	4.09722483075338	0	0.291	0.015
FAM83H-AS1	10	0	4.07219746893114	0	0.47	0.025
NRAV	10	0	4.06131139676568	0	0.568	0.029
RP4-550H1.7	10	0	4.04863667479116	0	0.321	0.014
WFDC6	10	0	4.04093457402834	0	0.304	0.015
MRVI1-AS1	10	0	4.03470943715727	0	0.322	0.013
C11orf70	10	0	4.03177371313593	0	0.867	0.056
RP11-446N19.1	10	0	4.02429978340914	0	0.434	0.025
AC009502.4	10	0	4.01480394453339	0	0.334	0.016
RP11-128M1.1	10	0	4.00218945096493	0	0.714	0.041
WBSCR27	10	0	3.9781699565511	0	0.797	0.059
C17orf82	10	0	3.96184135767247	0	0.278	0.015
RP11-46H11.3	10	0	3.96101445028808	0	0.271	0.012
ERICH6-AS1	10	0	3.95966278198285	0	0.547	0.032
RP4-625H18.2	10	0	3.95806203923248	0	0.39	0.019
RP11-424M24.5	10	0	3.95100015173001	0	0.262	0.012
FAM27C	10	0	3.93970474763805	0	0.552	0.042
SRGAP3-AS2	10	0	3.93352615457705	0	0.668	0.034
ALS2CR12	10	0	3.93245102319302	0	0.353	0.017
RP11-505K9.1	10	0	3.92845967168785	0	0.274	0.016
DNAJC27-AS1	10	0	3.92287501204861	0	0.257	0.015
RP4-666F24.3	10	0	3.91695723856884	0	0.654	0.034
USP2-AS1	10	0	3.91623331602639	0	0.27	0.014
C14orf142	10	0	3.90828693485805	0	0.903	0.099
C4orf22	10	0	3.90324836967982	0	0.498	0.025
CTA-363E6.2	10	0	3.90091218902776	0	0.433	0.023
RP11-430H10.1	10	0	3.89608073321035	0	0.256	0.015
HRASLS2	10	0	3.86703972595911	0	0.397	0.027
RP11-620J15.3	10	0	3.85902693641992	0	0.925	0.083
HN1L	10	0	3.85700078961103	0	0.789	0.083
PLEKHG7	10	0	3.83157874574274	0	0.397	0.024
AC007405.6	10	0	3.82168728699914	0	0.397	0.025
DYX1C1	10	0	3.80775768290843	0	0.771	0.059
RP5-1092A3.4	10	0	3.77860813821736	0	0.275	0.016
BZRAP1	10	0	3.77615446752312	0	0.26	0.017
MTSS1L	10	0	3.71210742961006	0	0.402	0.029
FAM65B	10	0	3.71181899077122	0	0.682	0.048
CTB-55O6.8	10	0	3.70416463349661	0	0.342	0.026
KIAA1456	10	0	3.64247309384652	0	0.376	0.028
KB-1562D12.1	10	0	3.6286669888665	0	0.283	0.018
LINC00094	10	0	3.59899699065206	0	0.385	0.031
C14orf79	10	0	3.58749233112478	0	0.342	0.024
C11orf63	10	0	3.57571916602517	0	0.302	0.023
C1orf168	10	0	3.56878919074765	0	0.476	0.036
AZIN1-AS1	10	0	3.56125519798468	0	0.39	0.026
FAM188B	10	0	3.55642916873876	0	0.279	0.02
RP11-166P13.3	10	0	3.53564980971292	0	0.255	0.02
CTD-2270L9.4	10	0	3.53200601366475	0	0.396	0.029
AC062017.1	10	0	3.48940876126388	0	0.29	0.023
ST6GALNAC2	10	0	3.47138309445002	0	0.686	0.075
CTD-2186M15.3	10	0	3.46705308302131	0	0.335	0.025
FAM206A	10	0	3.44958164359662	0	0.313	0.029
COLCA1	10	0	3.43925822070639	0	0.609	0.061
ZNF273	10	0	3.42443745692695	0	0.456	0.038
SNHG10	10	0	3.39439367401455	0	0.313	0.027
URB1-AS1	10	0	3.39052154339076	0	0.355	0.034
CTD-2015H6.3	10	0	3.38755402780795	0	0.426	0.038
C5orf42	10	0	3.34479986296293	0	0.506	0.052
U47924.27	10	0	3.29551842789468	0	0.462	0.045
ADCK4	10	0	3.28878662484268	0	0.377	0.042
APITD1	10	0	3.28422363781465	0	0.344	0.034
FAM179B	10	0	3.27510399235839	0	0.52	0.054
VIM-AS1	10	0	3.25709199164164	0	0.364	0.035
NUDT7	10	0	3.18470887591704	0	0.299	0.028
C1orf228	10	0	3.18316118785224	0	0.371	0.036
ZBED5-AS1	10	0	3.17136243492553	0	0.539	0.062
RP11-1008C21.1	10	0	3.14216830837631	0	0.565	0.056
PRR34-AS1	10	0	3.11909032723829	0	0.541	0.061
SERTAD4-AS1	10	0	3.11875609174717	0	0.676	0.083
CTD-2020K17.4	10	0	3.1176680897474	0	0.27	0.032
RP11-792A8.4	10	0	3.09724897621141	0	0.578	0.069
RP11-140K17.3	10	0	3.08247105890187	0	0.433	0.049
RP11-242D8.1	10	0	3.08170873951986	0	0.375	0.039
DLGAP1-AS1	10	0	3.07940545833798	0	0.541	0.064
SPATA7	10	0	3.05098832784441	0	0.315	0.034
CCDC64B	10	0	3.05047632604863	0	0.562	0.068
LINC00467	10	0	3.04457516890252	0	0.497	0.061
AC245100.1	10	0	3.03766522588278	0	0.322	0.035
DICER1-AS1	10	0	2.98034596989882	0	0.273	0.025
C1orf106	10	0	2.96359189498222	0	0.284	0.033
CTA-293F17.1	10	0	2.91917101018642	0	0.324	0.033
C21orf2	10	0	2.91679875052548	0	0.571	0.092
RP11-798M19.6	10	0	2.91391072312103	0	0.355	0.037
DFNB31	10	0	2.90487432869254	0	0.291	0.026
FAM21A	10	0	2.88045033160643	0	0.309	0.043
CTAGE5	10	0	2.86208359372829	0	0.335	0.047
TOPORS-AS1	10	0	2.83309422754245	0	0.508	0.079
PCNXL4	10	0	2.83012799043012	0	0.59	0.089
EPPIN	10	0	2.82748095930559	0	0.612	0.09
ALDH1L1	10	0	2.81669528857166	0	0.441	0.067
FRMPD2	10	0	2.81310278482503	0	0.643	0.087
TEX26	10	0	2.78796692044745	0	0.276	0.037
DHRS4-AS1	10	0	2.78600263665318	0	0.309	0.046
CCDC190	10	0	2.75776917618761	0	0.538	0.07
RP11-44F21.5	10	0	2.75674919779575	0	0.255	0.038
KCNJ16	10	0	2.75668912615379	0	0.304	0.042
AHSA2	10	0	2.73907294340775	0	0.427	0.07
ABCA13	10	0	2.7390056303657	0	0.479	0.072
MIR99AHG	10	0	2.7286600581433	0	0.323	0.042
PLPPR3	10	0	2.7132465073597	0	0.376	0.045
ST6GALNAC6	10	0	2.67825348902332	0	0.528	0.086
GIPR	10	0	2.63616428883788	0	0.484	0.063
ANKFN1	10	0	2.62465764946672	0	0.362	0.042
TTC30A	10	0	2.62137286726048	0	0.354	0.043
HS3ST6	10	0	2.60842127392776	0	0.362	0.048
KLHL6	10	0	2.60480507276135	0	0.509	0.086
NME9	10	0	2.60438815289333	0	0.302	0.034
SMPD3	10	0	2.60421753600499	0	0.318	0.04
FAM84A	10	0	2.60328918061684	0	0.335	0.046
PTPRT	10	0	2.57743676177441	0	0.476	0.071
COL28A1	10	0	2.55626365878454	0	0.401	0.055
PRUNE2	10	0	2.55453000468463	0	0.536	0.087
ACKR4	10	0	2.53704338725339	0	0.298	0.037
PLCH1	10	0	2.53642147767586	0	0.314	0.04
PVRL4	10	0	2.53015524928241	0	0.291	0.041
DCDC1	10	0	2.52844330110668	0	0.593	0.082
FAM134B	10	0	2.51456462790729	0	0.309	0.054
ADH6	10	0	2.50523460591351	0	0.288	0.039
SS18	10	0	2.48596541053133	0	0.506	0.093
CHST6	10	0	2.48490724697111	0	0.492	0.076
CROCC2	10	0	2.46888336741999	0	0.425	0.057
C5orf45	10	0	2.46888164777522	0	0.528	0.081
NWD1	10	0	2.46755976880851	0	0.547	0.086
BAALC	10	0	2.46482465326796	0	0.312	0.052
ECT2L	10	0	2.43665875716204	0	0.487	0.069
CFAP61	10	0	2.41756192265124	0	0.317	0.042
DNER	10	0	2.41563041242345	0	0.515	0.082
EPB41L4B	10	0	2.41307344215208	0	0.555	0.093
AKAP6	10	0	2.40070568864388	0	0.404	0.061
AHNAK2	10	0	2.39953215476055	0	0.422	0.083
CACNG6	10	0	2.37994994164659	0	0.524	0.083
DHRS9	10	0	2.35489120669353	0	0.435	0.093
KCNH3	10	0	2.34726114822044	0	0.306	0.045
DNAH3	10	0	2.34210144961778	0	0.543	0.082
ARMC2	10	0	2.33521672440955	0	0.505	0.08
MAK	10	0	2.33357996180844	0	0.444	0.068
AGBL2	10	0	2.33154938006642	0	0.562	0.091
CMTM4	10	0	2.32910618446118	0	0.492	0.086
DNAH1	10	0	2.32904969348495	0	0.444	0.067
TMEM154	10	0	2.32744664703667	0	0.565	0.098
ARHGAP39	10	0	2.32690242822278	0	0.474	0.073
EFCAB6	10	0	2.32136332944522	0	0.278	0.041
ERBB4	10	0	2.30797335334062	0	0.358	0.054
EPPK1	10	0	2.29737489353006	0	0.366	0.065
SHANK2	10	0	2.29576470992089	0	0.399	0.063
AMPD3	10	0	2.28863798830977	0	0.386	0.066
DOC2A	10	0	2.28795093337047	0	0.586	0.099
VNN3	10	0	2.28339925613175	0	0.478	0.076
HHAT	10	0	2.28274073808191	0	0.269	0.043
VWA3A	10	0	2.27838422815844	0	0.64	0.099
NBEA	10	0	2.27279789680303	0	0.544	0.095
INADL	10	0	2.26966567387956	0	0.302	0.051
RP11-532F12.5	10	0	2.26390421351184	0	0.501	0.093
UNC5B-AS1	10	0	2.25510571567829	0	0.289	0.043
TP53AIP1	10	0	2.2523452926212	0	0.381	0.064
CAPS2	10	0	2.25021423623523	0	0.52	0.083
ARHGEF28	10	0	2.24133567045795	0	0.278	0.046
KIAA0895	10	0	2.24093687818723	0	0.327	0.05
MUM1	10	0	2.23831164985898	0	0.357	0.074
TTC9	10	0	2.22409705379036	0	0.431	0.083
CFAP47	10	0	2.22037235299582	0	0.362	0.056
ZBTB18	10	0	2.2188306062332	0	0.397	0.073
TTC12	10	0	2.21778931306713	0	0.307	0.051
KNDC1	10	0	2.210778612	0	0.5	0.081
CCDC13	10	0	2.20539480495919	0	0.268	0.036
EFHC2	10	0	2.20403174709107	0	0.534	0.088
SIPA1L3	10	0	2.20150505224293	0	0.373	0.066
TCTE1	10	0	2.201462251	0	0.276	0.041
FAM63B	10	0	2.20106490299864	0	0.446	0.098
ADGB	10	0	2.20021740689223	0	0.558	0.094
ATP9A	10	0	2.19709912833392	0	0.47	0.092
SLC7A2	10	0	2.19088549656471	0	0.444	0.085
POU2AF1	10	0	2.18203277779886	0	0.332	0.062
IL5RA	10	0	2.18164338280591	0	0.359	0.058
SPIRE2	10	0	2.18110957009626	0	0.31	0.048
CLDN16	10	0	2.18009379513804	0	0.255	0.037
TRMT1L	10	0	2.17981106210646	0	0.419	0.085
TTC30B	10	0	2.17893892762522	0	0.355	0.054
DRC7	10	0	2.17002169683186	0	0.498	0.083
MAPK8IP1	10	0	2.16601534341049	0	0.396	0.076
C7orf55	10	0	2.15926729259578	0	0.447	0.099
EBLN3	10	0	2.15619767790644	0	0.436	0.096
BCAS1	10	0	2.15559618924534	0	0.452	0.083
TMEM212	10	0	2.15006116397182	0	0.454	0.076
BAIAP3	10	0	2.14800415185826	0	0.536	0.094
SLC4A8	10	0	2.14728442575274	0	0.418	0.074
ICA1L	10	0	2.14018058801878	0	0.512	0.084
CWH43	10	0	2.13898742700264	0	0.308	0.045
IQCH	10	0	2.13836163409097	0	0.305	0.048
TP73	10	0	2.13801939148392	0	0.515	0.092
CCDC180	10	0	2.13089979176211	0	0.555	0.094
WDR35	10	0	2.12814288947505	0	0.352	0.057
BBS9	10	0	2.1265523419205	0	0.338	0.061
PUDP	10	0	2.12136579926756	0	0.387	0.085
DYDC1	10	0	2.1198060914191	0	0.303	0.049
KCNN3	10	0	2.1175693470499	0	0.396	0.073
TNNI3	10	0	2.11123972150731	0	0.289	0.042
FOCAD	10	0	2.11092129588564	0	0.392	0.075
DNAAF5	10	0	2.10817297873767	0	0.367	0.068
NEK4	10	0	2.10761441801274	0	0.414	0.085
GRAMD1C	10	0	2.10705134254095	0	0.307	0.051
C10orf67	10	0	2.10593266682819	0	0.362	0.055
PSPH	10	0	2.09443680256411	0	0.358	0.072
COL21A1	10	0	2.09400086615756	0	0.414	0.076
CFAP58	10	0	2.09338896492501	0	0.384	0.061
CCDC138	10	0	2.09084951653021	0	0.303	0.048
SPATA6L	10	0	2.08538733237706	0	0.304	0.045
USP2	10	0	2.07366218725453	0	0.381	0.067
CFAP69	10	0	2.07254388635927	0	0.508	0.089
MYCBPAP	10	0	2.0648052878384	0	0.451	0.076
KIAA1841	10	0	2.0561612506777	0	0.49	0.096
KIAA0556	10	0	2.0542356407599	0	0.311	0.056
CFAP54	10	0	2.05321279515498	0	0.472	0.082
LMLN	10	0	2.04877839070473	0	0.362	0.062
TTLL9	10	0	2.03687638055918	0	0.51	0.09
IFT140	10	0	2.03635334458552	0	0.479	0.088
CEP97	10	0	2.03161698519008	0	0.349	0.062
C1orf141	10	0	2.030084931	0	0.315	0.049
SYNGAP1	10	0	2.01431785048188	0	0.417	0.082
CXXC4	10	0	2.01142245004944	0	0.282	0.044
ILF3-AS1	10	0	2.00831216257997	0	0.379	0.079
INTU	10	0	2.00387726091402	0	0.466	0.094
MYB	10	0	2.00106882620383	0	0.4	0.075
C6orf52	10	0	1.99865298162988	0	0.445	0.081
GLB1L2	10	0	1.98962791195327	0	0.332	0.06
RAB11FIP4	10	0	1.97165191303891	0	0.394	0.069
RPGRIP1L	10	0	1.9593511167714	0	0.479	0.094
FSD1L	10	0	1.94514663151332	0	0.477	0.096
CERKL	10	0	1.93838980122061	0	0.331	0.057
KIAA2012	10	0	1.93389030961513	0	0.369	0.064
MEIG1	10	0	1.93274263333483	0	0.482	0.095
WDTC1	10	0	1.92739809937056	0	0.417	0.095
DZANK1	10	0	1.92614844390755	0	0.407	0.074
IPO11	10	0	1.92033827633877	0	0.376	0.077
WDR19	10	0	1.92010639658008	0	0.442	0.086
LCA5L	10	0	1.91135173844988	0	0.449	0.09
MKS1	10	0	1.90401565267031	0	0.375	0.078
GFM2	10	0	1.89612520683426	0	0.386	0.083
KANSL1L	10	0	1.88406685727965	0	0.404	0.084
