gene	cluster	p_val	avg_log2FC	p_val_adj	pct.1	pct.2
METRN	12	5.55324267466528e-258	0.900485821769203	1.7039569822943e-253	0.297	0.044
CASP10	12	4.88752336260689e-252	1.22329426514978	1.4996876685823e-247	0.258	0.035
PECAM1	12	4.97567810204201e-251	0.547454796823312	1.52673706883057e-246	0.445	0.087
RASSF6	12	2.90126829691754e-245	1.8438261474263	8.90225164226177e-241	0.262	0.036
NCLN	12	2.18817082200741e-243	0.942153989023541	6.71418335024754e-239	0.415	0.081
PYCR1	12	5.11829905187078e-239	0.544570243015142	1.57049888107603e-234	0.317	0.051
ODF3B	12	2.43026818708467e-236	0.67413744172829	7.45703490525061e-232	0.426	0.086
CYBC1	12	2.02085771394237e-235	0.760101269723215	6.20079980946077e-231	0.407	0.08
MCEE	12	4.32733305921499e-232	0.440171000717288	1.32779887588953e-227	0.335	0.058
FNDC3B	12	1.36322410612513e-228	0.639090843490574	4.18291684723435e-224	0.451	0.097
HSPA13	12	7.70269467819687e-205	0.459820597571231	2.36349483505793e-200	0.388	0.081
MAN1A1	12	1.36231831398081e-204	0.66467260413074	4.18013751461871e-200	0.373	0.076
SEC24A	12	4.52864657351e-199	0.667798097490081	1.38956991461581e-194	0.327	0.062
POU2F2	12	4.23506846925455e-197	0.507655756193985	1.29948840910606e-192	0.379	0.079
PGM3	12	2.49780334812924e-187	0.758206271174562	7.66425979339977e-183	0.32	0.063
CLIC4	12	1.34662694620908e-182	0.870257458380389	4.13199012174796e-178	0.321	0.065
WIPI1	12	8.49213175796684e-178	0.375773044558493	2.60572570861455e-173	0.294	0.056
HSD17B8	12	1.6896230368655e-175	0.590760556693134	5.1844393263181e-171	0.335	0.07
IKBIP	12	5.60907538237194e-175	0.272544918916274	1.72108869032701e-170	0.385	0.087
ALG14	12	1.21020148959502e-169	0.996757303299738	3.71338225067336e-165	0.251	0.045
DEF8	12	4.02663964088452e-167	0.414969694725053	1.235534107409e-162	0.335	0.073
NAXE	12	3.25836637818048e-165	0.291875060905599	9.99797139480897e-161	0.343	0.074
RNASE6	12	6.23512882333499e-164	0.349231852726203	1.91318692815211e-159	0.268	0.05
CXXC5	12	2.41609074594413e-160	0.458171322280891	7.41353284485497e-156	0.309	0.065
CCDC32	12	3.42249403292027e-159	0.791253190987265	1.05015806906125e-154	0.258	0.049
TRIB1	12	9.45788048677435e-158	0.711010780482842	2.90205604856184e-153	0.383	0.096
IFI27L1	12	4.03291561184265e-152	0.779281613566897	1.2374598263378e-147	0.338	0.079
WASHC3	12	1.00892109677983e-148	0.356655337447772	3.09577349335923e-144	0.337	0.078
METTL7A	12	4.32549240268727e-134	0.403736729271516	1.32723408884056e-129	0.258	0.055
ITGA6	12	5.72013476818235e-132	0.5231911044328	1.75516615226907e-127	0.316	0.077
KCNK6	12	2.41628099675411e-124	0.490577844085232	7.4141166104403e-120	0.269	0.062
C12orf45	12	1.54060096229935e-123	0.399972356629815	4.72717999271934e-119	0.351	0.094
OTUD1	12	1.77290269328082e-116	1.06547435396804	5.43997462406287e-112	0.255	0.06
GMPPA	12	9.55456468617078e-114	0.336380632979739	2.93172262830464e-109	0.305	0.08
TMEM214	12	8.89269822946577e-102	0.323069913980499	2.72863552472928e-97	0.268	0.069
ORAI2	12	2.81179958360233e-95	0.267352526046096	8.62772584232538e-91	0.263	0.07
EIF2AK4	12	2.13861288169473e-84	0.278379436389038	6.56211976619212e-80	0.289	0.087
SFTPC	13	0	5.83288896555715	0	0.312	0.008
CP	13	0	5.7689175869165	0	0.336	0.006
ITGB6	13	0	5.73227996115328	0	0.513	0.003
IGFBP3	13	0	5.43959472894507	0	0.437	0.018
KLK10	13	0	5.38013663221023	0	0.274	0.005
COL17A1	13	0	5.26549182429112	0	0.376	0.003
NTN4	13	0	5.260689707	0	0.398	0.005
PTPRB	13	0	5.22339754865585	0	0.274	0.004
SFTPD	13	0	5.21084248915875	0	0.305	0.01
FLRT3	13	0	5.16872979272946	0	0.335	0.004
PGC	13	0	5.02554150267059	0	0.268	0.009
F3	13	0	4.99754872512065	0	0.59	0.013
SLC6A8	13	0	4.91009900856347	0	0.56	0.021
NECTIN4	13	0	4.89334617354698	0	0.262	0.011
ATP2C2	13	0	4.8829089158937	0	0.293	0.002
BMP2	13	0	4.87795255769891	0	0.344	0.002
GCNT3	13	0	4.87154337290569	0	0.314	0.008
SCEL	13	0	4.86876956794548	0	0.286	0.002
PROM2	13	0	4.86672870282764	0	0.504	0.014
TMPRSS2	13	0	4.8368623168009	0	0.525	0.005
FAT1	13	0	4.7837575127384	0	0.437	0.008
CDH3	13	0	4.77749493610079	0	0.553	0.011
FGFR3	13	0	4.74661903131242	0	0.319	0.008
PLOD2	13	0	4.70985920179873	0	0.502	0.023
C1S	13	0	4.6839616909523	0	0.44	0.012
C16orf89	13	0	4.66027130582262	0	0.346	0.006
TFF3	13	0	4.65092099021553	0	0.494	0.075
C1R	13	0	4.63009539778099	0	0.573	0.02
MSLN	13	0	4.61123109207514	0	0.38	0.014
HSD17B2	13	0	4.61019186823276	0	0.263	0.004
CYP3A5	13	0	4.6001472404373	0	0.261	0.007
TINAGL1	13	0	4.59578889815044	0	0.491	0.012
LCN2	13	0	4.58854688010718	0	0.742	0.051
PTPRH	13	0	4.55211262110172	0	0.295	0.002
FUT3	13	0	4.54454301306058	0	0.451	0.007
GJB3	13	0	4.52088342904846	0	0.32	0.005
MUC1	13	0	4.48555995563964	0	0.895	0.06
CLDN1	13	0	4.48452548495303	0	0.547	0.008
VSIG2	13	0	4.48426554141147	0	0.523	0.012
GPRC5A	13	0	4.47978683095685	0	0.93	0.03
COBL	13	0	4.47468676685329	0	0.323	0.003
ITGB4	13	0	4.45992869683702	0	0.705	0.014
WNT7B	13	0	4.45510783803893	0	0.31	0.006
CAPN8	13	0	4.44950782428406	0	0.538	0.006
TMC5	13	0	4.41487381623534	0	0.634	0.021
MISP	13	0	4.4128754971541	0	0.566	0.008
C4BPA	13	0	4.39223922381429	0	0.361	0.005
MMP7	13	0	4.38923012011982	0	0.341	0.015
STEAP4	13	0	4.37887108512011	0	0.533	0.01
FAM83A	13	0	4.36823049094892	0	0.508	0.008
PDZK1IP1	13	0	4.36692516729469	0	0.845	0.03
IRX2	13	0	4.36272237468649	0	0.645	0.017
LAMB3	13	0	4.35341623347168	0	0.848	0.022
BACE2	13	0	4.33713600904863	0	0.635	0.037
B3GNT3	13	0	4.3237715688424	0	0.472	0.004
TSPAN8	13	0	4.31873256323845	0	0.463	0.016
LIMCH1	13	0	4.3132724628608	0	0.659	0.008
TSPAN1	13	0	4.31207543420908	0	0.601	0.02
EPHA2	13	0	4.31004912418008	0	0.557	0.007
ABCA3	13	0	4.30735253179521	0	0.447	0.016
LAMA3	13	0	4.29660699234262	0	0.553	0.005
PCDH1	13	0	4.29195555598823	0	0.339	0.006
TMEM45A	13	0	4.29139305207386	0	0.319	0.016
PRSS22	13	0	4.27356508481927	0	0.71	0.029
CXCL17	13	0	4.2705632793014	0	0.52	0.018
PTPRU	13	0	4.26681866588443	0	0.364	0.004
SAA1	13	0	4.25913522974183	0	0.331	0.013
CYR61	13	0	4.25162145968363	0	0.517	0.016
CTSE	13	0	4.25041593719012	0	0.55	0.012
GAREM1	13	0	4.24981293486579	0	0.376	0.004
SYT8	13	0	4.24494492562622	0	0.287	0.007
RHBDF1	13	0	4.23797714595693	0	0.46	0.003
SLC22A3	13	0	4.22687596656734	0	0.383	0.002
MUC4	13	0	4.22471928056693	0	0.347	0.017
EGLN3	13	0	4.22237600941008	0	0.477	0.04
PLAT	13	0	4.20147433195176	0	0.28	0.01
WWC1	13	0	4.19949393980068	0	0.424	0.012
SUSD2	13	0	4.17168591450567	0	0.297	0.004
SHROOM3	13	0	4.16765429159312	0	0.536	0.014
PLCD3	13	0	4.15953385845175	0	0.323	0.005
LAMA5	13	0	4.15563399359349	0	0.566	0.011
VWA1	13	0	4.14567413064273	0	0.682	0.021
C3	13	0	4.1335744773753	0	0.685	0.029
CFI	13	0	4.12112088441358	0	0.434	0.005
DDR1	13	0	4.12043198845954	0	0.822	0.023
SLC22A23	13	0	4.11932093329302	0	0.409	0.007
LRRK2	13	0	4.11860910536759	0	0.257	0.023
ARHGEF16	13	0	4.11704402205733	0	0.493	0.01
CTSV	13	0	4.11063519787153	0	0.283	0.013
SERPINB5	13	0	4.10429479997938	0	0.32	0.008
ABO	13	0	4.10360837910395	0	0.414	0.005
ALS2CL	13	0	4.101998278	0	0.481	0.005
GDF15	13	0	4.10035589061338	0	0.559	0.016
SFTPA2	13	0	4.09572892045858	0	0.467	0.082
RRAD	13	0	4.08253405061068	0	0.271	0.011
AMOTL2	13	0	4.08072065755339	0	0.393	0.008
PLEKHG6	13	0	4.07949414013894	0	0.377	0.006
CREB3L1	13	0	4.07815349077562	0	0.414	0.005
EPHB3	13	0	4.06834899638054	0	0.271	0.012
GJB2	13	0	4.05819607828536	0	0.403	0.01
SLC7A2	13	0	4.0553671700245	0	0.392	0.003
AHNAK2	13	0	4.04895145177035	0	0.536	0.007
RP11-350J20.12	13	0	4.04786214	0	0.346	0.003
SCNN1A	13	0	4.0469461253365	0	0.799	0.017
GLIS2	13	0	4.04478595778716	0	0.259	0.002
MFI2	13	0	4.03942332401916	0	0.261	0.003
MMP15	13	0	4.03570556626123	0	0.376	0.005
LIPH	13	0	4.02954546330889	0	0.492	0.008
FOXQ1	13	0	4.02285896469225	0	0.338	0.011
PTK6	13	0	4.01775166732453	0	0.461	0.007
PI3	13	0	4.01484062644385	0	0.276	0.007
AGRN	13	0	4.00502754195531	0	0.852	0.03
AGR3	13	0	4.00311945156165	0	0.468	0.017
EGFR	13	0	3.9980166325673	0	0.68	0.009
TSPAN9	13	0	3.98362603346061	0	0.377	0.013
SPINK1	13	0	3.97356838196673	0	0.318	0.005
FOLR1	13	0	3.97071611703431	0	0.543	0.014
CST6	13	0	3.97023032587481	0	0.419	0.018
CCDC64B	13	0	3.96056606811889	0	0.378	0.003
SCGB3A2	13	0	3.95172296399026	0	0.395	0.041
CEP170B	13	0	3.9504048765809	0	0.499	0.012
C11orf96	13	0	3.94650465099669	0	0.353	0.014
SLC44A4	13	0	3.94430859500416	0	0.579	0.016
PCSK6	13	0	3.93927683185621	0	0.294	0.004
NPAS2	13	0	3.93925586881898	0	0.347	0.008
LAMC2	13	0	3.93556065671505	0	0.628	0.009
SLC6A14	13	0	3.93157227013848	0	0.523	0.007
YAP1	13	0	3.92743218189277	0	0.658	0.009
ADCY6	13	0	3.9240474454519	0	0.336	0.006
RAP1GAP	13	0	3.91941449661733	0	0.278	0.007
RASEF	13	0	3.91938030731479	0	0.595	0.011
GPR153	13	0	3.91900294821106	0	0.29	0.007
FXYD3	13	0	3.91265087421803	0	0.91	0.066
MALL	13	0	3.91150416054144	0	0.716	0.026
B4GALNT3	13	0	3.90795342527632	0	0.485	0.008
SYT12	13	0	3.90635683582723	0	0.302	0.004
C3orf52	13	0	3.90195857517639	0	0.359	0.006
FAM83H	13	0	3.89185851814391	0	0.586	0.01
CAMSAP3	13	0	3.88807281639206	0	0.39	0.008
RHBDL2	13	0	3.887472564	0	0.404	0.007
TMEM184A	13	0	3.88548901275871	0	0.457	0.008
PRR15L	13	0	3.87823718472094	0	0.517	0.02
SFTPA1	13	0	3.87711976023836	0	0.459	0.074
ZG16B	13	0	3.87630236054478	0	0.397	0.02
PSORS1C1	13	0	3.8751314245002	0	0.281	0.003
TNS4	13	0	3.86841165821233	0	0.326	0.011
EMP2	13	0	3.8616493879839	0	0.863	0.053
FAM129B	13	0	3.85821131401762	0	0.838	0.031
MST1R	13	0	3.85817264172074	0	0.376	0.003
ARHGAP23	13	0	3.85797664817621	0	0.34	0.005
MYEOV	13	0	3.85321964172872	0	0.421	0.006
KRT6A	13	0	3.85305343200835	0	0.296	0.017
AGR2	13	0	3.84627638210786	0	0.8	0.048
TOX3	13	0	3.84257431675225	0	0.29	0.002
CEACAM5	13	0	3.84222482676821	0	0.418	0.015
EDN1	13	0	3.83661791625031	0	0.294	0.007
EFNA1	13	0	3.8347285050564	0	0.821	0.041
PIGZ	13	0	3.8335519886493	0	0.289	0.013
KLK11	13	0	3.83006118742533	0	0.342	0.015
KIAA1522	13	0	3.82444101934451	0	0.771	0.025
CELSR2	13	0	3.82207160666299	0	0.354	0.014
FUT2	13	0	3.81380811714063	0	0.363	0.006
CCDC68	13	0	3.81302460982591	0	0.278	0.003
CAV2	13	0	3.81105426252223	0	0.703	0.015
OBSL1	13	0	3.80860690989696	0	0.385	0.015
IRX3	13	0	3.80564804519663	0	0.532	0.012
OVOL1	13	0	3.80508114636466	0	0.268	0.007
IRX5	13	0	3.80027442476873	0	0.306	0.005
DHCR24	13	0	3.7957625855367	0	0.828	0.042
RIPK4	13	0	3.79389768660036	0	0.262	0.006
CAV1	13	0	3.78779107928231	0	0.492	0.017
KRT16	13	0	3.78777415701485	0	0.256	0.008
ANGPTL4	13	0	3.78771049670225	0	0.296	0.011
ASS1	13	0	3.77945377036378	0	0.729	0.025
KITLG	13	0	3.77310667420976	0	0.342	0.006
SFTA2	13	0	3.77250793853331	0	0.618	0.026
PITX1	13	0	3.76768373927385	0	0.545	0.038
GJA1	13	0	3.76740702974016	0	0.367	0.004
BOK	13	0	3.76555359307844	0	0.495	0.007
GPC1	13	0	3.75978765696485	0	0.432	0.012
S100P	13	0	3.75215484737194	0	0.56	0.048
RARRES1	13	0	3.75032774934657	0	0.287	0.032
NAPSA	13	0	3.74322258912076	0	0.518	0.066
XDH	13	0	3.73937043071523	0	0.258	0.003
LMTK3	13	0	3.73780961447363	0	0.35	0.008
SPTBN2	13	0	3.73306799207363	0	0.327	0.008
DSG2	13	0	3.73094484657155	0	0.815	0.036
TMEM45B	13	0	3.73053353696287	0	0.54	0.016
SDCBP2	13	0	3.72311022102591	0	0.494	0.017
MECOM	13	0	3.72212722761332	0	0.425	0.015
SHC2	13	0	3.72112030549382	0	0.274	0.009
TMC4	13	0	3.72036872719806	0	0.699	0.018
NDNF	13	0	3.7191148046513	0	0.297	0.003
CDC42EP5	13	0	3.71899499735165	0	0.389	0.009
FERMT1	13	0	3.71607166311258	0	0.479	0.013
PTGES	13	0	3.71362544833774	0	0.579	0.012
WTIP	13	0	3.7068611272482	0	0.295	0.005
PLXNB1	13	0	3.70201871124065	0	0.539	0.013
EVPL	13	0	3.69874493895007	0	0.623	0.008
ATP8B1	13	0	3.68185716803647	0	0.594	0.021
SPINT1	13	0	3.68177016367435	0	0.883	0.069
SERINC2	13	0	3.67649389628014	0	0.833	0.04
MYH14	13	0	3.67592602109964	0	0.77	0.022
COL27A1	13	0	3.6747526819318	0	0.277	0.004
RHPN2	13	0	3.6733022539576	0	0.396	0.018
IGSF3	13	0	3.66951801761831	0	0.364	0.009
ITGA2	13	0	3.66912078483012	0	0.592	0.017
LRP5	13	0	3.66874350999128	0	0.541	0.019
PLXNB2	13	0	3.66683308188833	0	0.818	0.042
TMEM92	13	0	3.66662564671171	0	0.463	0.004
TFPI	13	0	3.66592095545915	0	0.633	0.019
CDH1	13	0	3.66437384366844	0	0.832	0.041
NKX2-1	13	0	3.66095244887301	0	0.469	0.011
RAB17	13	0	3.65908206315442	0	0.479	0.016
SEMA4B	13	0	3.65171323531604	0	0.756	0.025
LURAP1L	13	0	3.64946412061712	0	0.27	0.004
SPDEF	13	0	3.64727236192857	0	0.35	0.007
ERBB3	13	0	3.64368375028504	0	0.818	0.032
TNFSF15	13	0	3.64105070332781	0	0.252	0.005
SNHG18	13	0	3.63784332314024	0	0.342	0.004
BTC	13	0	3.63532094694462	0	0.27	0.002
ITGA3	13	0	3.6322184901136	0	0.781	0.023
TMEM125	13	0	3.6297698068148	0	0.647	0.024
CAMK2N1	13	0	3.62889812657673	0	0.499	0.023
ARFGEF3	13	0	3.62517492360503	0	0.539	0.012
PPL	13	0	3.62228290630575	0	0.611	0.01
TACC2	13	0	3.61566557111103	0	0.678	0.015
NEDD4L	13	0	3.59802338654851	0	0.778	0.039
PRSS8	13	0	3.59698581265274	0	0.834	0.025
LMO7	13	0	3.59653452075361	0	0.848	0.057
SYT7	13	0	3.59615439711806	0	0.332	0.005
PKP3	13	0	3.59555536520493	0	0.717	0.025
C9orf152	13	0	3.59468806529895	0	0.281	0.005
SMIM22	13	0	3.59460257698069	0	0.889	0.053
TEAD3	13	0	3.59328251285562	0	0.434	0.017
GPRC5C	13	0	3.58776203967136	0	0.697	0.022
ADGRF5	13	0	3.58750201660742	0	0.438	0.01
KRT80	13	0	3.5872116952384	0	0.405	0.009
EPPK1	13	0	3.58596580537358	0	0.496	0.013
TPBG	13	0	3.58361011990098	0	0.515	0.009
PDZD2	13	0	3.58350505012721	0	0.308	0.004
HOXA10	13	0	3.58089916038587	0	0.27	0.012
MPZL2	13	0	3.58059557892675	0	0.789	0.029
SLC22A31	13	0	3.57946858017566	0	0.435	0.009
SYNPO	13	0	3.57913252767597	0	0.305	0.004
SHB	13	0	3.57881727237498	0	0.409	0.017
LTBR	13	0	3.57879247450381	0	0.816	0.06
RBPMS	13	0	3.57561317390509	0	0.618	0.012
IL17RE	13	0	3.57197484748109	0	0.361	0.011
HSPG2	13	0	3.56872227507692	0	0.713	0.023
SPRY4	13	0	3.56161772488899	0	0.308	0.003
MDFI	13	0	3.55799599335125	0	0.372	0.008
PRSS23	13	0	3.5550349466391	0	0.459	0.029
LPIN3	13	0	3.55434656187592	0	0.331	0.009
DOK4	13	0	3.55055283531561	0	0.38	0.008
CCNJL	13	0	3.54849434029744	0	0.282	0.002
ESAM	13	0	3.54789795621132	0	0.367	0.006
TRPM4	13	0	3.54353777520894	0	0.473	0.013
MARVELD3	13	0	3.54334104283906	0	0.363	0.012
CPE	13	0	3.53730186267085	0	0.488	0.022
MYO5B	13	0	3.53251303317129	0	0.377	0.015
KCNJ15	13	0	3.53017062754395	0	0.257	0.006
DSP	13	0	3.52995756865986	0	0.771	0.056
TRIM29	13	0	3.5196106569586	0	0.454	0.022
CTDSPL	13	0	3.51801141645268	0	0.417	0.016
SFTA3	13	0	3.51644749428949	0	0.454	0.012
NNMT	13	0	3.51619803101781	0	0.366	0.018
SELENBP1	13	0	3.51490200617793	0	0.639	0.02
ABHD17C	13	0	3.51428828005252	0	0.652	0.019
RP11-496I9.1	13	0	3.51229044093519	0	0.264	0.004
KLF5	13	0	3.51096049696007	0	0.823	0.051
EFNA5	13	0	3.50655861949731	0	0.309	0.007
WWC2	13	0	3.50529204725544	0	0.339	0.009
PLXNA2	13	0	3.50481868677933	0	0.436	0.007
OSMR	13	0	3.50440898603672	0	0.635	0.012
PVRL4	13	0	3.50309177700236	0	0.4	0.003
PMEPA1	13	0	3.50046173284258	0	0.767	0.072
ABCC6	13	0	3.49243321306241	0	0.258	0.004
CADPS2	13	0	3.48087957891419	0	0.438	0.005
ABCC3	13	0	3.47713872479003	0	0.652	0.024
TM4SF1	13	0	3.47594138708391	0	0.777	0.04
CXADR	13	0	3.47315480761072	0	0.704	0.039
SLC44A3	13	0	3.47224974974347	0	0.376	0.008
C19orf33	13	0	3.4717858342709	0	0.884	0.039
ASPHD1	13	0	3.47021209067829	0	0.306	0.003
PPP1R13L	13	0	3.46744979907985	0	0.609	0.018
WLS	13	0	3.46685975989846	0	0.333	0.011
LRIG3	13	0	3.46656993303095	0	0.299	0.007
MYO10	13	0	3.46612895381566	0	0.652	0.013
SORBS2	13	0	3.46528874593514	0	0.427	0.012
EHD2	13	0	3.45938184163941	0	0.487	0.006
GRHL1	13	0	3.45696933173194	0	0.435	0.017
MUC3A	13	0	3.44702848367921	0	0.457	0.009
CRB3	13	0	3.44599298390178	0	0.673	0.027
IGF1R	13	0	3.44441510480092	0	0.528	0.022
LINC00511	13	0	3.44389050926202	0	0.46	0.014
CLIC6	13	0	3.4411235025502	0	0.331	0.009
CGN	13	0	3.43365428287971	0	0.621	0.013
PARM1	13	0	3.43008666332598	0	0.443	0.009
ANXA3	13	0	3.42789538327387	0	0.486	0.028
ADIRF	13	0	3.42747503400759	0	0.418	0.025
CLDN7	13	0	3.42713093742277	0	0.932	0.08
CDS1	13	0	3.42328443005871	0	0.515	0.016
GNA11	13	0	3.42294538190879	0	0.527	0.02
EPHB4	13	0	3.42250128329288	0	0.473	0.012
F11R	13	0	3.42235085935483	0	0.829	0.055
LAMB2	13	0	3.4221844834721	0	0.539	0.014
GNG12	13	0	3.42068277220402	0	0.57	0.015
ST14	13	0	3.41487604685573	0	0.802	0.055
SERPINB3	13	0	3.41220425139546	0	0.263	0.025
EVA1A	13	0	3.40915227315223	0	0.316	0.01
KRT17	13	0	3.40886995634014	0	0.534	0.067
BAIAP2L1	13	0	3.40799040302816	0	0.705	0.028
DMKN	13	0	3.40792597632558	0	0.64	0.013
RHOV	13	0	3.39961755036147	0	0.464	0.029
PLEKHH3	13	0	3.39570048614947	0	0.44	0.016
MLPH	13	0	3.38728486039917	0	0.794	0.033
TSKU	13	0	3.38683834440275	0	0.383	0.01
WFDC3	13	0	3.38625432240611	0	0.263	0.007
TMPRSS4	13	0	3.38444892312059	0	0.716	0.022
PLEKHA6	13	0	3.38396504995171	0	0.278	0.007
TJP1	13	0	3.3833482994043	0	0.591	0.026
LRRC75B	13	0	3.37973015112565	0	0.262	0.007
ESRP2	13	0	3.37915274903413	0	0.383	0.01
CELSR1	13	0	3.37831364652262	0	0.397	0.008
TEAD1	13	0	3.37154440269947	0	0.487	0.018
ARHGAP29	13	0	3.36997199890807	0	0.382	0.01
NOTCH3	13	0	3.36936432143428	0	0.552	0.02
RAPGEFL1	13	0	3.36906765540876	0	0.327	0.006
P4HA2	13	0	3.36885835028655	0	0.596	0.02
SH3RF1	13	0	3.36730568632707	0	0.543	0.024
GOLM1	13	0	3.36536788123653	0	0.758	0.04
EPS8L1	13	0	3.36240188841566	0	0.586	0.018
NFIX	13	0	3.36127960593125	0	0.442	0.03
SLC2A1	13	0	3.36027142562518	0	0.59	0.083
GPC4	13	0	3.35976333337476	0	0.449	0.014
EFNB2	13	0	3.35956732578914	0	0.323	0.017
FZD5	13	0	3.35858725785149	0	0.306	0.009
RNF43	13	0	3.35699799553731	0	0.404	0.016
IRS1	13	0	3.35633069544123	0	0.295	0.007
TNKS1BP1	13	0	3.35094008150092	0	0.648	0.018
FAM57A	13	0	3.34937319219733	0	0.306	0.009
FHL2	13	0	3.34790929974321	0	0.645	0.03
KCNK1	13	0	3.34534004479508	0	0.621	0.029
ITPKC	13	0	3.33858097757812	0	0.504	0.019
COL6A1	13	0	3.33794999385728	0	0.501	0.013
CARD10	13	0	3.33747051028657	0	0.334	0.008
MICALL2	13	0	3.33470326220377	0	0.534	0.014
ARHGAP42	13	0	3.3345118713013	0	0.275	0.009
ANKRD65	13	0	3.33080433553196	0	0.378	0.008
MOCOS	13	0	3.32769693820956	0	0.281	0.009
CNKSR1	13	0	3.32709258923565	0	0.525	0.017
EFEMP1	13	0	3.32605586130966	0	0.44	0.006
ADGRG6	13	0	3.32525154089607	0	0.441	0.013
ST6GALNAC1	13	0	3.31974140201775	0	0.382	0.012
CBLC	13	0	3.3191221788183	0	0.422	0.015
CPM	13	0	3.3070823474598	0	0.673	0.091
BAIAP2-AS1	13	0	3.30674883894592	0	0.316	0.005
LGR4	13	0	3.3052082618301	0	0.437	0.011
SFN	13	0	3.30502610733737	0	0.893	0.054
C5orf38	13	0	3.30415426617143	0	0.666	0.021
SOD3	13	0	3.303241539	0	0.382	0.005
SDC1	13	0	3.30146098229727	0	0.866	0.049
SMPDL3B	13	0	3.30081530165856	0	0.492	0.014
SPIRE2	13	0	3.29843812051153	0	0.289	0.005
SEZ6L2	13	0	3.29650021525605	0	0.536	0.025
GOLT1A	13	0	3.29626924167663	0	0.389	0.004
ANKRD29	13	0	3.29582421374637	0	0.338	0.008
TIMP3	13	0	3.29472307989906	0	0.36	0.012
PTPRG	13	0	3.29342380667216	0	0.275	0.009
SYBU	13	0	3.29092094992455	0	0.263	0.006
NFIB	13	0	3.28509692434723	0	0.496	0.02
MAOA	13	0	3.28494946734704	0	0.512	0.019
PTPRF	13	0	3.28314260987738	0	0.884	0.051
SDR16C5	13	0	3.28037707692547	0	0.62	0.019
DLG5	13	0	3.28035938110212	0	0.389	0.012
C10orf10	13	0	3.27710672595355	0	0.313	0.006
MAL2	13	0	3.27659714157682	0	0.858	0.054
HOXD1	13	0	3.27523030672399	0	0.348	0.004
A4GALT	13	0	3.27453021630931	0	0.405	0.014
CFB	13	0	3.27037169848404	0	0.506	0.007
LRP3	13	0	3.26830363617799	0	0.318	0.014
ERBB2	13	0	3.26722068375537	0	0.773	0.026
MLLT4	13	0	3.2653018298963	0	0.496	0.016
SHANK2	13	0	3.26484694922384	0	0.29	0.009
MTMR11	13	0	3.26308193480636	0	0.3	0.008
TANC1	13	0	3.25530999285159	0	0.432	0.017
OCLN	13	0	3.25471271174698	0	0.576	0.022
FOXA1	13	0	3.25462248949395	0	0.518	0.015
CLDN4	13	0	3.25444908900609	0	0.943	0.088
PTGFRN	13	0	3.25359328558775	0	0.409	0.021
NR2F2	13	0	3.24977682125202	0	0.528	0.023
KREMEN1	13	0	3.24637993609336	0	0.263	0.01
SLC34A2	13	0	3.24583935309907	0	0.543	0.042
TRIM2	13	0	3.24254153684092	0	0.558	0.019
ELF3	13	0	3.24093638121592	0	0.916	0.079
BCAR1	13	0	3.23919165764786	0	0.474	0.024
DNALI1	13	0	3.23538633270016	0	0.386	0.004
DLC1	13	0	3.23514300208723	0	0.383	0.012
UNC13B	13	0	3.23450507286204	0	0.483	0.014
CLDN12	13	0	3.23429976310374	0	0.486	0.012
AQP1	13	0	3.22988511969844	0	0.422	0.029
TMEM54	13	0	3.22867356593203	0	0.79	0.05
CDA	13	0	3.2283569186714	0	0.443	0.019
PLLP	13	0	3.22697714246709	0	0.441	0.018
SEMA3B	13	0	3.2247858675545	0	0.499	0.01
CKAP4	13	0	3.22158805784432	0	0.662	0.039
FKBP9	13	0	3.21906232512173	0	0.552	0.019
SULT2B1	13	0	3.21756694151834	0	0.368	0.006
HID1	13	0	3.21735248262545	0	0.41	0.01
RHOBTB2	13	0	3.21599547887695	0	0.41	0.013
C1orf106	13	0	3.21564361263729	0	0.398	0.006
MET	13	0	3.2079381931624	0	0.749	0.021
ARHGAP32	13	0	3.20734447406451	0	0.415	0.017
TNS2	13	0	3.20549977114074	0	0.261	0.006
LAD1	13	0	3.20459368958659	0	0.735	0.03
ACHE	13	0	3.20058400758426	0	0.273	0.004
SH2D4A	13	0	3.19284002316449	0	0.511	0.018
GABRE	13	0	3.18865942297781	0	0.296	0.006
PON3	13	0	3.18787529757547	0	0.483	0.01
CDR2L	13	0	3.18477771100858	0	0.278	0.006
FGFR2	13	0	3.18473746119554	0	0.312	0.005
BCL2L2	13	0	3.1844596882225	0	0.303	0.009
CDCP1	13	0	3.18329816200704	0	0.508	0.025
MEX3D	13	0	3.17940290868913	0	0.307	0.011
C6orf132	13	0	3.17915047582792	0	0.501	0.021
USP54	13	0	3.17698266448926	0	0.363	0.014
MAGI1	13	0	3.17035124821853	0	0.378	0.011
FSTL3	13	0	3.16843274557618	0	0.461	0.012
NDUFA4L2	13	0	3.16790033176531	0	0.335	0.04
TNS1	13	0	3.16131049930365	0	0.431	0.017
IRF6	13	0	3.15547680154285	0	0.551	0.022
NECTIN2	13	0	3.15509185919441	0	0.299	0.038
IL20RA	13	0	3.15441952512488	0	0.364	0.017
MIR210HG	13	0	3.15308220521603	0	0.373	0.018
CFH	13	0	3.14506745766707	0	0.313	0.019
RP11-532F12.5	13	0	3.14473261918235	0	0.353	0.007
DDAH1	13	0	3.14444129618389	0	0.509	0.021
EPHB2	13	0	3.1330088138961	0	0.268	0.014
